session_key,ts,category,flag,scope,sector,lap_number,driver_id,message
11230,2026-03-07 08:23:27+02,Other,,,,,,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 23 (ALB), 31 (OCO), 27 (HUL), 5 (BOR) AND 1 (NOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
11230,2026-03-07 08:23:34+02,Other,,,,,,FIA STEWARDS: Q2 INCIDENT INVOLVING CARS 27 (HUL) AND 5 (BOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
11230,2026-03-07 08:23:37+02,Flag,DOUBLE YELLOW,Sector,6,,,DOUBLE YELLOW IN TRACK SECTOR 6
11230,2026-03-07 08:23:40+02,Flag,DOUBLE YELLOW,Sector,1,,,DOUBLE YELLOW IN TRACK SECTOR 1
11230,2026-03-07 08:23:41+02,Flag,DOUBLE YELLOW,Sector,7,,,DOUBLE YELLOW IN TRACK SECTOR 7
11230,2026-03-07 08:23:50+02,Flag,DOUBLE YELLOW,Sector,15,,,DOUBLE YELLOW IN TRACK SECTOR 15
11230,2026-03-07 08:24:05+02,Flag,CLEAR,Sector,1,,,CLEAR IN TRACK SECTOR 1
11230,2026-03-07 08:24:15+02,Flag,DOUBLE YELLOW,Sector,14,,,DOUBLE YELLOW IN TRACK SECTOR 14
11230,2026-03-07 08:24:25+02,Flag,DOUBLE YELLOW,Sector,19,,,DOUBLE YELLOW IN TRACK SECTOR 19
11234,2026-03-08 05:08:08+02,Other,,,,0,,PINK HEAD PADDING MATERIAL MUST BE USED
11234,2026-03-08 05:20:00+02,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11234,2026-03-08 05:21:22+02,Flag,DOUBLE YELLOW,Sector,6,1,,DOUBLE YELLOW IN TRACK SECTOR 6
11234,2026-03-08 05:21:25+02,Flag,CLEAR,Sector,6,1,,CLEAR IN TRACK SECTOR 6
11234,2026-03-08 05:21:26+02,Flag,YELLOW,Sector,7,1,,YELLOW IN TRACK SECTOR 7
11234,2026-03-08 05:21:50+02,Flag,DOUBLE YELLOW,Sector,6,1,,DOUBLE YELLOW IN TRACK SECTOR 6
11234,2026-03-08 05:21:51+02,Flag,DOUBLE YELLOW,Sector,7,1,,DOUBLE YELLOW IN TRACK SECTOR 7
11234,2026-03-08 05:21:59+02,Other,,,,1,,MEDICAL CAR DEPLOYED
11234,2026-03-08 05:29:59+02,Flag,YELLOW,Sector,20,1,,YELLOW IN TRACK SECTOR 20
11234,2026-03-08 05:30:00+02,Other,,,,1,,PIT EXIT CLOSED
11234,2026-03-08 05:30:15+02,Flag,DOUBLE YELLOW,Sector,20,1,,DOUBLE YELLOW IN TRACK SECTOR 20
11234,2026-03-08 05:30:25+02,Flag,CLEAR,Sector,20,1,,CLEAR IN TRACK SECTOR 20
11234,2026-03-08 05:32:26+02,Flag,CLEAR,Sector,20,1,,CLEAR IN TRACK SECTOR 20
11234,2026-03-08 05:33:13+02,Other,,,,1,,INCIDENT INVOLVING CAR 27 (HUL) NOTED - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 05:37:53+02,Flag,CLEAR,Sector,7,1,,CLEAR IN TRACK SECTOR 7
11234,2026-03-08 05:37:54+02,Flag,CLEAR,Sector,6,1,,CLEAR IN TRACK SECTOR 6
11234,2026-03-08 05:38:40+02,Other,,,,1,,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 05:40:23+02,Flag,DOUBLE YELLOW,Sector,15,1,,DOUBLE YELLOW IN TRACK SECTOR 15
11234,2026-03-08 05:40:40+02,Flag,CLEAR,Sector,15,1,,CLEAR IN TRACK SECTOR 15
11234,2026-03-08 05:45:10+02,Other,,,,1,,RISK OF RAIN FOR THE F1 RACE IS 0%
11234,2026-03-08 05:55:31+02,Other,,,,1,,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) NO FURTHER ACTION - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 05:57:02+02,Other,,,,1,,OVERTAKE DISABLED
11234,2026-03-08 06:01:21+02,Other,,,,1,,INCIDENT INVOLVING CAR 43 (COL) NOTED - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 06:03:26+02,Flag,GREEN,Track,,1,,GREEN LIGHT - PIT EXIT OPEN
11234,2026-03-08 06:03:26.365+02,SessionStatus,,,,1,,SESSION STARTED
11234,2026-03-08 06:03:53+02,Other,,,,1,,FIA STEWARDS: INCIDENT INVOLVING CAR 43 (COL) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 06:04:46+02,Other,,,,1,,OVERTAKE ENABLED
11234,2026-03-08 06:11:11+02,Other,,,,6,,CAR 10 (GAS) TIME 1:27.040 DELETED - TRACK LIMITS AT TURN 10 LAP 5 15:10:17
11234,2026-03-08 06:12:27+02,Other,,,,7,,CAR 5 (BOR) TIME 1:27.463 DELETED - TRACK LIMITS AT TURN 3 LAP 6 15:11:11
11234,2026-03-08 06:14:16+02,Other,,,,8,,FIA STEWARDS: STOP-AND-GO PENALTY FOR CAR 43 (COL) - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 06:16:10+02,Other,,,,9,,TURN 11 INCIDENT INVOLVING CAR 16 (LEC) NOTED
11234,2026-03-08 06:17:20+02,Other,,,,10,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CAR 16 (LEC) REVIEWED NO FURTHER INVESTIGATION
11234,2026-03-08 06:19:08+02,SafetyCar,,,,12,,VSC DEPLOYED
11234,2026-03-08 06:19:16+02,Flag,YELLOW,Sector,13,12,,YELLOW IN TRACK SECTOR 13
11234,2026-03-08 06:19:19+02,Flag,DOUBLE YELLOW,Sector,13,12,,DOUBLE YELLOW IN TRACK SECTOR 13
11234,2026-03-08 06:20:09+02,Other,,,,12,,MARSHALS ON TRACK AT TURN 9
11234,2026-03-08 06:21:13+02,Other,,,,13,,FIA STEWARDS: PENALTY SERVED - STOP-AND-GO PENALTY FOR CAR 43 (COL) - STARTING PROCEDURE INFRINGEMENT
11234,2026-03-08 06:23:05+02,Flag,CLEAR,Sector,13,14,,CLEAR IN TRACK SECTOR 13
11234,2026-03-08 06:23:07+02,SafetyCar,,,,14,,VSC ENDING
11234,2026-03-08 06:23:19+02,Flag,CLEAR,Track,,14,,TRACK CLEAR
11234,2026-03-08 06:23:22+02,Flag,BLUE,Driver,,14,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:23:22
11234,2026-03-08 06:23:30+02,Flag,BLUE,Driver,,14,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:23:30
11234,2026-03-08 06:23:35+02,Flag,BLUE,Driver,,14,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:23:35
11234,2026-03-08 06:24:21+02,Flag,BLUE,Driver,,14,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:24:20
11234,2026-03-08 06:25:06+02,Flag,BLUE,Driver,,15,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:25:06
11234,2026-03-08 06:25:27+02,Flag,BLUE,Driver,,15,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:25:26
11234,2026-03-08 06:26:27+02,Flag,BLUE,Driver,,16,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:26:27
11234,2026-03-08 06:26:42+02,Flag,BLUE,Driver,,16,30,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:26:41
11234,2026-03-08 06:28:39+02,Other,,,,18,,CAR 23 (ALB) TIME 1:28.434 DELETED - TRACK LIMITS AT TURN 3 LAP 16 15:26:48
11234,2026-03-08 06:29:38+02,Flag,YELLOW,Sector,20,18,,YELLOW IN TRACK SECTOR 20
11234,2026-03-08 06:29:52+02,Flag,BLUE,Driver,,18,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:29:51
11234,2026-03-08 06:29:55+02,SafetyCar,,,,18,,VSC DEPLOYED
11234,2026-03-08 06:31:16+02,Other,,,,19,,PIT LANE ENTRY CLOSED
11234,2026-03-08 06:31:17+02,Flag,CLEAR,Sector,20,19,,CLEAR IN TRACK SECTOR 20
11234,2026-03-08 06:32:04+02,Other,,,,20,,MARSHALS ON TRACK AT PIT ENTRY
11234,2026-03-08 06:32:21+02,Other,,,,20,,PIT LANE ENTRY OPEN
11234,2026-03-08 06:32:26+02,SafetyCar,,,,20,,VSC ENDING
11234,2026-03-08 06:32:39+02,Flag,CLEAR,Track,,20,,TRACK CLEAR
11234,2026-03-08 06:32:43+02,Flag,BLUE,Driver,,20,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:32:43
11234,2026-03-08 06:32:56+02,Flag,BLUE,Driver,,20,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:32:55
11234,2026-03-08 06:34:21+02,Other,,,,21,,TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 30 (LAW) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
11234,2026-03-08 06:34:33+02,Flag,BLUE,Driver,,21,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:34:33
11234,2026-03-08 06:35:08+02,Other,,,,22,,CAR 30 (LAW) TIME 1:29.919 DELETED - TRACK LIMITS AT TURN 3 LAP 16 15:26:58
11234,2026-03-08 06:36:04+02,Flag,BLUE,Driver,,22,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:03
11234,2026-03-08 06:36:20+02,Flag,BLUE,Driver,,22,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:36:20
11234,2026-03-08 06:36:27+02,Flag,BLUE,Driver,,23,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:36:26
11234,2026-03-08 06:36:59+02,Other,,,,23,,TURN 3 INCIDENT INVOLVING CARS 31 (OCO) AND 10 (GAS) NOTED
11234,2026-03-08 06:37:32+02,Other,,,,23,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 30 (LAW) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
11234,2026-03-08 06:37:37+02,Flag,BLUE,Driver,,23,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:37:36
11234,2026-03-08 06:38:30+02,Other,,,,24,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 31 (OCO) AND 10 (GAS) UNDER INVESTIGATION
11234,2026-03-08 06:39:47+02,Flag,BLUE,Driver,,25,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:39:46
11234,2026-03-08 06:39:56+02,Other,,,,25,,INCIDENT INVOLVING CAR 31 (OCO) NOTED - DRIVING UNNECESSARILY SLOWLY
11234,2026-03-08 06:40:49+02,Other,,,,26,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 11 (PER) AND 30 (LAW) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK
11234,2026-03-08 06:41:47+02,Flag,BLUE,Driver,,26,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:41:46
11234,2026-03-08 06:42:24+02,Flag,BLUE,Driver,,27,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:42:24
11234,2026-03-08 06:42:47+02,Flag,BLUE,Driver,,27,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:46
11234,2026-03-08 06:43:19+02,Other,,,,27,,INCIDENT INVOLVING CAR 11 (PER) NOTED - IGNORING BLUE FLAGS
11234,2026-03-08 06:44:00+02,Flag,BLUE,Driver,,28,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:43:59
11234,2026-03-08 06:44:40+02,Flag,BLUE,Driver,,28,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:44:39
11234,2026-03-08 06:45:10+02,Flag,BLUE,Driver,,29,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:45:10
11234,2026-03-08 06:46:00+02,Flag,BLUE,Driver,,29,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:45:59
11234,2026-03-08 06:46:04+02,Flag,BLUE,Driver,,29,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:46:03
11234,2026-03-08 06:46:12+02,Flag,BLUE,Driver,,30,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:46:11
11234,2026-03-08 06:46:55+02,Other,,,,30,,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE - DRIVING UNNECESSARILY SLOWLY
11234,2026-03-08 06:48:24+02,Flag,BLUE,Driver,,31,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:48:24
11234,2026-03-08 06:48:52+02,Flag,BLUE,Driver,,31,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:48:52
11234,2026-03-08 06:49:32+02,Flag,BLUE,Driver,,32,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:31
11234,2026-03-08 06:50:30+02,Flag,BLUE,Driver,,33,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:50:29
11234,2026-03-08 06:50:30+02,Flag,BLUE,Driver,,33,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:50:29
11234,2026-03-08 06:50:40+02,Flag,BLUE,Driver,,33,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:50:39
11234,2026-03-08 06:50:47+02,Other,,,,33,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 31 (OCO) AND 10 (GAS) NO FURTHER ACTION
11234,2026-03-08 06:51:23+02,Flag,BLUE,Driver,,33,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:51:22
11234,2026-03-08 06:51:26+02,Other,,,,33,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13
11234,2026-03-08 06:51:34+02,Flag,BLUE,Driver,,33,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:51:34
11234,2026-03-08 06:51:48+02,Flag,BLUE,Driver,,34,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:51:47
11234,2026-03-08 06:52:20+02,SafetyCar,,,,34,,VSC DEPLOYED
11234,2026-03-08 06:52:20+02,Flag,CLEAR,Sector,13,34,,CLEAR IN TRACK SECTOR 13
11234,2026-03-08 06:52:23+02,Flag,DOUBLE YELLOW,Sector,13,34,,DOUBLE YELLOW IN TRACK SECTOR 13
11234,2026-03-08 06:52:28+02,Other,,,,34,,MARSHALS ON TRACK AT TURN 8
11234,2026-03-08 06:52:37+02,Flag,DOUBLE YELLOW,Sector,12,34,,DOUBLE YELLOW IN TRACK SECTOR 12
11234,2026-03-08 06:52:55+02,Flag,CLEAR,Sector,13,34,,CLEAR IN TRACK SECTOR 13
11234,2026-03-08 06:52:56+02,Flag,CLEAR,Sector,12,34,,CLEAR IN TRACK SECTOR 12
11234,2026-03-08 06:52:58+02,SafetyCar,,,,34,,VSC ENDING
11234,2026-03-08 06:53:11+02,Flag,CLEAR,Track,,34,,TRACK CLEAR
11234,2026-03-08 06:53:12+02,Flag,BLUE,Driver,,34,8,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:53:11
11234,2026-03-08 06:53:24+02,Flag,BLUE,Driver,,35,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:53:24
11234,2026-03-08 06:53:27+02,Other,,,,35,,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) REVIEWED NO FURTHER INVESTIGATION - IGNORING BLUE FLAGS
11234,2026-03-08 06:53:36+02,Flag,BLUE,Driver,,35,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:53:36
11234,2026-03-08 06:54:34+02,Flag,BLUE,Driver,,35,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:54:34
11234,2026-03-08 06:55:18+02,Flag,BLUE,Driver,,36,10,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:55:17
11234,2026-03-08 06:55:33+02,Flag,BLUE,Driver,,36,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:55:32
11234,2026-03-08 06:56:10+02,Flag,BLUE,Driver,,37,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:56:10
11234,2026-03-08 06:56:27+02,Flag,BLUE,Driver,,37,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:56:26
11234,2026-03-08 06:56:33+02,Flag,BLUE,Driver,,37,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:56:33
11234,2026-03-08 06:57:09+02,Flag,BLUE,Driver,,37,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:57:08
11234,2026-03-08 06:57:39+02,Flag,BLUE,Driver,,38,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:57:39
11234,2026-03-08 07:00:05+02,Flag,BLUE,Driver,,39,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:00:04
11234,2026-03-08 07:01:24+02,Flag,BLUE,Driver,,40,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:01:23
11234,2026-03-08 07:01:43+02,Flag,BLUE,Driver,,41,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:01:42
11234,2026-03-08 07:01:58+02,Flag,BLUE,Driver,,41,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:01:57
11234,2026-03-08 07:02:46+02,Flag,BLUE,Driver,,41,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:02:46
11234,2026-03-08 07:03:10+02,Flag,BLUE,Driver,,42,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:03:10
11234,2026-03-08 07:04:40+02,Flag,BLUE,Driver,,43,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:04:39
11234,2026-03-08 07:07:13+02,Flag,BLUE,Driver,,45,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:07:12
11234,2026-03-08 07:07:53+02,Flag,BLUE,Driver,,45,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:07:53
11234,2026-03-08 07:08:07+02,Flag,BLUE,Driver,,45,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:06
11234,2026-03-08 07:08:22+02,Flag,BLUE,Driver,,45,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:08:21
11234,2026-03-08 07:08:38+02,Flag,BLUE,Driver,,46,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:08:37
11234,2026-03-08 07:08:53+02,Flag,BLUE,Driver,,46,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:08:53
11234,2026-03-08 07:10:34+02,Flag,BLUE,Driver,,47,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:10:34
11234,2026-03-08 07:11:10+02,Flag,BLUE,Driver,,47,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:11:10
11234,2026-03-08 07:11:12+02,Flag,BLUE,Driver,,47,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:11:12
11234,2026-03-08 07:11:24+02,Flag,BLUE,Driver,,48,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:11:24
11234,2026-03-08 07:11:42+02,Flag,BLUE,Driver,,48,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:11:41
11234,2026-03-08 07:12:39+02,Flag,BLUE,Driver,,48,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:39
11234,2026-03-08 07:13:10+02,Flag,BLUE,Driver,,49,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:10
11234,2026-03-08 07:14:14+02,Flag,BLUE,Driver,,50,17,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:14:14
11234,2026-03-08 07:14:49+02,Flag,BLUE,Driver,,50,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:14:48
11234,2026-03-08 07:15:16+02,Flag,BLUE,Driver,,50,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:15:16
11234,2026-03-08 07:16:17+02,Flag,BLUE,Driver,,51,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:16
11234,2026-03-08 07:16:31+02,Flag,BLUE,Driver,,51,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:31
11234,2026-03-08 07:16:55+02,Flag,BLUE,Driver,,52,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:16:54
11234,2026-03-08 07:17:14+02,Flag,BLUE,Driver,,52,15,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:14
11234,2026-03-08 07:17:16+02,Flag,BLUE,Driver,,52,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:17:15
11234,2026-03-08 07:18:20+02,Flag,BLUE,Driver,,53,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:19
11234,2026-03-08 07:18:26+02,Flag,BLUE,Driver,,53,6,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:25
11234,2026-03-08 07:19:24+02,Flag,BLUE,Driver,,53,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:19:24
11234,2026-03-08 07:19:30+02,Flag,BLUE,Driver,,53,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:19:30
11234,2026-03-08 07:19:58+02,Flag,BLUE,Driver,,54,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:19:57
11234,2026-03-08 07:20:18+02,Flag,BLUE,Driver,,54,3,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:20:18
11234,2026-03-08 07:21:07+02,Flag,BLUE,Driver,,55,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:07
11234,2026-03-08 07:21:17+02,Flag,BLUE,Driver,,55,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:16
11234,2026-03-08 07:21:21+02,Flag,BLUE,Driver,,55,28,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:21:21
11234,2026-03-08 07:21:50+02,Flag,BLUE,Driver,,55,29,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:21:49
11234,2026-03-08 07:23:00+02,Other,,,,56,,CAR 55 (SAI) TIME 1:27.961 DELETED - TRACK LIMITS AT TURN 3 LAP 53 16:21:48
11234,2026-03-08 07:24:30+02,Flag,BLUE,Driver,,57,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:24:29
11234,2026-03-08 07:24:48+02,Flag,BLUE,Driver,,57,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:24:47
11234,2026-03-08 07:24:54+02,Flag,BLUE,Driver,,57,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:24:53
11234,2026-03-08 07:25:22+02,Flag,BLUE,Driver,,58,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:25:22
11234,2026-03-08 07:25:23+02,Flag,BLUE,Driver,,58,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:25:22
11234,2026-03-08 07:25:51+02,Flag,BLUE,Driver,,58,14,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:25:50
11234,2026-03-08 07:26:05+02,Flag,BLUE,Driver,,58,20,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:26:04
11234,2026-03-08 07:26:07+02,Flag,BLUE,Driver,,58,12,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:26:06
11234,2026-03-08 07:26:19+02,Flag,BLUE,Driver,,58,27,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:26:18
11234,2026-03-08 07:26:33+02,Flag,CHEQUERED,Track,,58,,CHEQUERED FLAG
11234,2026-03-08 07:26:33.4+02,SessionStatus,,,,58,,SESSION FINISHED
11234,2026-03-08 07:29:56+02,Other,,,,58,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
11234,2026-03-08 07:32:13+02,Flag,DOUBLE YELLOW,Sector,19,58,,DOUBLE YELLOW IN TRACK SECTOR 19
11234,2026-03-08 07:33:37+02,Flag,CLEAR,Sector,19,58,,CLEAR IN TRACK SECTOR 19
11235,2026-03-13 05:30:00+02,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
11235,2026-03-13 05:30:00.228+02,SessionStatus,,,,,,SESSION STARTED
11235,2026-03-13 05:33:12+02,Other,,,,,,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 2 11:31:36
11235,2026-03-13 05:33:32+02,Flag,YELLOW,Sector,6,,,YELLOW IN TRACK SECTOR 6
11235,2026-03-13 05:33:54+02,Flag,CLEAR,Sector,6,,,CLEAR IN TRACK SECTOR 6
11235,2026-03-13 05:34:36+02,Other,,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16
11235,2026-03-13 05:36:08+02,Other,,,,,,CAR 44 (HAM) TIME 2:16.972 DELETED - TRACK LIMITS AT TURN 6 LAP 3 11:33:45
11235,2026-03-13 05:36:32+02,Flag,CLEAR,Sector,16,,,CLEAR IN TRACK SECTOR 16
11235,2026-03-13 05:37:49+02,Other,,,,,,TURN 16 INCIDENT INVOLVING CARS 1 (NOR) AND 44 (HAM) NOTED - CAUSING A COLLISION
11235,2026-03-13 05:39:26+02,SafetyCar,,,,,,VSC DEPLOYED
11235,2026-03-13 05:39:31+02,Flag,DOUBLE YELLOW,Sector,16,,,DOUBLE YELLOW IN TRACK SECTOR 16
11235,2026-03-13 05:39:38+02,Other,,,,,,CAR 5 (BOR) TIME 1:54.577 DELETED - TRACK LIMITS AT TURN 6 LAP 5 11:38:11
11235,2026-03-13 05:40:21+02,Flag,CLEAR,Sector,16,,,CLEAR IN TRACK SECTOR 16
11235,2026-03-13 05:40:24+02,SafetyCar,,,,,,VSC ENDING
11235,2026-03-13 05:40:39+02,Flag,CLEAR,Track,,,,TRACK CLEAR
11235,2026-03-13 05:41:11+02,Other,,,,,,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 1 (NOR) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
11235,2026-03-13 05:43:03+02,Flag,DOUBLE YELLOW,Sector,17,,,DOUBLE YELLOW IN TRACK SECTOR 17
11235,2026-03-13 05:43:04+02,Flag,YELLOW,Sector,17,,,YELLOW IN TRACK SECTOR 17
11235,2026-03-13 05:43:52+02,SafetyCar,,,,,,VSC DEPLOYED
11235,2026-03-13 05:46:41+02,Other,,,,,,MARSHALS ON TRACK AT TURN 14
11235,2026-03-13 05:47:32+02,Flag,CLEAR,Sector,17,,,CLEAR IN TRACK SECTOR 17
11235,2026-03-13 05:47:35+02,SafetyCar,,,,,,VSC ENDING
11235,2026-03-13 05:47:48+02,Flag,CLEAR,Track,,,,TRACK CLEAR
11235,2026-03-13 05:50:11+02,Other,,,,,,CAR 16 (LEC) TIME 1:44.477 DELETED - DOUBLE YELLOW AT TURN 14
